Namespace(active_random=0, batch_size=100, batch_size_test=10, dataset='mini_imagenet', dataset_root='datasets', dec_lr=15000, decay_interval=10000, exp_name='minimagenet_N5_S5', iterations=8000, log_interval=20, lr=0.001, metric_network='gnn_iclr_nl', momentum=0.5, no_cuda=False, save_interval=300000, seed=1, test_N_shots=1, test_N_way=5, test_interval=2000, test_samples=30000, train_N_shots=1, train_N_way=5, unlabeled_extra=0)
Using GPU : 0 from 4 devices
Batch size: 100
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv2): Conv2d(64, 96, kernel_size=(3, 3), stride=(1, 1), bias=False)
  (bn2): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv3): Conv2d(96, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_3): Dropout2d(p=0.4)
  (conv4): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn4): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_4): Dropout2d(p=0.5)
  (fc1): Linear(in_features=6400, out_features=128, bias=True)
  (bn_fc): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layer_w0): Wcompute(
      (conv2d_1): Conv2d(133, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l0): Gconv(
      (fc): Linear(in_features=266, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (layer_w1): Wcompute(
      (conv2d_1): Conv2d(181, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l1): Gconv(
      (fc): Linear(in_features=362, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2d(229, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, bias=True)
    )
  )
)
Train Iter: 0	Loss_d_metric: 1.607520
Train Iter: 5820	Loss_d_metric: 1.162063
Train Iter: 5840	Loss_d_metric: 1.158358
Train Iter: 5860	Loss_d_metric: 1.185456
Train Iter: 5880	Loss_d_metric: 1.165651
Train Iter: 5900	Loss_d_metric: 1.175843
Train Iter: 5920	Loss_d_metric: 1.192690
Train Iter: 5940	Loss_d_metric: 1.147351
Train Iter: 5960	Loss_d_metric: 1.165837
Train Iter: 5980	Loss_d_metric: 1.164624

**** TESTING WITH val ***
423 correct from 1000 	Accuracy: 42.300%)
889 correct from 2000 	Accuracy: 44.450%)
1371 correct from 3000 	Accuracy: 45.700%)
1831 correct from 4000 	Accuracy: 45.775%)
2258 correct from 5000 	Accuracy: 45.160%)
2717 correct from 6000 	Accuracy: 45.283%)
3198 correct from 7000 	Accuracy: 45.686%)
3644 correct from 8000 	Accuracy: 45.550%)
4122 correct from 9000 	Accuracy: 45.800%)
4570 correct from 10000 	Accuracy: 45.700%)
5016 correct from 11000 	Accuracy: 45.600%)
5495 correct from 12000 	Accuracy: 45.792%)
5935 correct from 13000 	Accuracy: 45.654%)
6377 correct from 14000 	Accuracy: 45.550%)
6841 correct from 15000 	Accuracy: 45.607%)
6841 correct from 15000 	Accuracy: 45.607%)
*** TEST FINISHED ***


**** TESTING WITH test ***
459 correct from 1000 	Accuracy: 45.900%)
898 correct from 2000 	Accuracy: 44.900%)
1347 correct from 3000 	Accuracy: 44.900%)
1790 correct from 4000 	Accuracy: 44.750%)
2257 correct from 5000 	Accuracy: 45.140%)
2703 correct from 6000 	Accuracy: 45.050%)
3178 correct from 7000 	Accuracy: 45.400%)
3636 correct from 8000 	Accuracy: 45.450%)
4086 correct from 9000 	Accuracy: 45.400%)
4531 correct from 10000 	Accuracy: 45.310%)
4978 correct from 11000 	Accuracy: 45.255%)
5434 correct from 12000 	Accuracy: 45.283%)
5924 correct from 13000 	Accuracy: 45.569%)
6382 correct from 14000 	Accuracy: 45.586%)
6816 correct from 15000 	Accuracy: 45.440%)
6816 correct from 15000 	Accuracy: 45.440%)
*** TEST FINISHED ***


**** TESTING WITH train ***
559 correct from 1000 	Accuracy: 55.900%)
1139 correct from 2000 	Accuracy: 56.950%)
1693 correct from 3000 	Accuracy: 56.433%)
1693 correct from 3000 	Accuracy: 56.433%)
*** TEST FINISHED ***

Best test accuracy 45.4400 

Train Iter: 6000	Loss_d_metric: 1.160503
Train Iter: 6020	Loss_d_metric: 1.168899
Train Iter: 6040	Loss_d_metric: 1.113113
Train Iter: 6060	Loss_d_metric: 1.172450
Train Iter: 6080	Loss_d_metric: 1.170981
Train Iter: 6100	Loss_d_metric: 1.143226
Train Iter: 6120	Loss_d_metric: 1.151986
Train Iter: 6140	Loss_d_metric: 1.180398
Train Iter: 6160	Loss_d_metric: 1.149724
Train Iter: 6180	Loss_d_metric: 1.126658
Train Iter: 6200	Loss_d_metric: 1.127167
Train Iter: 6220	Loss_d_metric: 1.182183
Train Iter: 6240	Loss_d_metric: 1.134904
Train Iter: 6260	Loss_d_metric: 1.158819
Train Iter: 6280	Loss_d_metric: 1.183800
Train Iter: 6300	Loss_d_metric: 1.156564
Train Iter: 6320	Loss_d_metric: 1.157886
Train Iter: 6340	Loss_d_metric: 1.131835
Train Iter: 6360	Loss_d_metric: 1.112762
Train Iter: 6380	Loss_d_metric: 1.122613
Train Iter: 6400	Loss_d_metric: 1.147703
Train Iter: 6420	Loss_d_metric: 1.148306
Train Iter: 6440	Loss_d_metric: 1.156518
Train Iter: 6460	Loss_d_metric: 1.094710
Train Iter: 6480	Loss_d_metric: 1.143884
Train Iter: 6500	Loss_d_metric: 1.179647
Train Iter: 6520	Loss_d_metric: 1.109905
Train Iter: 6540	Loss_d_metric: 1.120098
Train Iter: 6560	Loss_d_metric: 1.135875
Train Iter: 6580	Loss_d_metric: 1.169214
Train Iter: 6600	Loss_d_metric: 1.170050
Train Iter: 6620	Loss_d_metric: 1.126803
Train Iter: 6640	Loss_d_metric: 1.160705
Train Iter: 6660	Loss_d_metric: 1.165332
Train Iter: 6680	Loss_d_metric: 1.150994
Train Iter: 6700	Loss_d_metric: 1.133260
Train Iter: 6720	Loss_d_metric: 1.127082
Train Iter: 6740	Loss_d_metric: 1.080764
Train Iter: 6760	Loss_d_metric: 1.148447
Train Iter: 6780	Loss_d_metric: 1.130860
Train Iter: 6800	Loss_d_metric: 1.144939
Train Iter: 6820	Loss_d_metric: 1.144275
Train Iter: 6840	Loss_d_metric: 1.126546
Train Iter: 6860	Loss_d_metric: 1.103973
Train Iter: 6880	Loss_d_metric: 1.133381
Train Iter: 6900	Loss_d_metric: 1.124711
Train Iter: 6920	Loss_d_metric: 1.152054
Train Iter: 6940	Loss_d_metric: 1.155029
Train Iter: 6960	Loss_d_metric: 1.132895
Train Iter: 6980	Loss_d_metric: 1.128766
Train Iter: 7000	Loss_d_metric: 1.087827
Train Iter: 7020	Loss_d_metric: 1.162645
Train Iter: 7040	Loss_d_metric: 1.100514
Train Iter: 7060	Loss_d_metric: 1.145427
Train Iter: 7080	Loss_d_metric: 1.088252
Train Iter: 7100	Loss_d_metric: 1.113986
Train Iter: 7120	Loss_d_metric: 1.081561
Train Iter: 7140	Loss_d_metric: 1.123481
Train Iter: 7160	Loss_d_metric: 1.130605
Train Iter: 7180	Loss_d_metric: 1.129684
Train Iter: 7200	Loss_d_metric: 1.087416
Train Iter: 7220	Loss_d_metric: 1.131526
Train Iter: 7240	Loss_d_metric: 1.094242
Train Iter: 7260	Loss_d_metric: 1.106311
Train Iter: 7280	Loss_d_metric: 1.096491
Train Iter: 7300	Loss_d_metric: 1.126064
Train Iter: 7320	Loss_d_metric: 1.126407
Train Iter: 7340	Loss_d_metric: 1.095422
Train Iter: 7360	Loss_d_metric: 1.088074
Train Iter: 7380	Loss_d_metric: 1.100310
Train Iter: 7400	Loss_d_metric: 1.133345
Train Iter: 7420	Loss_d_metric: 1.145710
Train Iter: 7440	Loss_d_metric: 1.104153
Train Iter: 7460	Loss_d_metric: 1.150552
Train Iter: 7480	Loss_d_metric: 1.103556
Train Iter: 7500	Loss_d_metric: 1.096509
Train Iter: 7520	Loss_d_metric: 1.073783
Train Iter: 7540	Loss_d_metric: 1.111427
Train Iter: 7560	Loss_d_metric: 1.117629
Train Iter: 7580	Loss_d_metric: 1.083570
Train Iter: 7600	Loss_d_metric: 1.090615
Train Iter: 7620	Loss_d_metric: 1.107845
Train Iter: 7640	Loss_d_metric: 1.093891
Train Iter: 7660	Loss_d_metric: 1.099775
Train Iter: 7680	Loss_d_metric: 1.060206
Train Iter: 7700	Loss_d_metric: 1.115503
Train Iter: 7720	Loss_d_metric: 1.082521
Train Iter: 7740	Loss_d_metric: 1.105572
Train Iter: 7760	Loss_d_metric: 1.114777
Train Iter: 7780	Loss_d_metric: 1.080524
Train Iter: 7800	Loss_d_metric: 1.064739
Train Iter: 7820	Loss_d_metric: 1.095154
Train Iter: 7840	Loss_d_metric: 1.063088
Train Iter: 7860	Loss_d_metric: 1.092915
Train Iter: 7880	Loss_d_metric: 1.062950
Train Iter: 7900	Loss_d_metric: 1.106431
Train Iter: 7920	Loss_d_metric: 1.096181
Train Iter: 7940	Loss_d_metric: 1.097573
Train Iter: 7960	Loss_d_metric: 1.084241
Train Iter: 7980	Loss_d_metric: 1.114493

**** TESTING WITH val ***
468 correct from 1000 	Accuracy: 46.800%)
931 correct from 2000 	Accuracy: 46.550%)
1410 correct from 3000 	Accuracy: 47.000%)
1889 correct from 4000 	Accuracy: 47.225%)
2370 correct from 5000 	Accuracy: 47.400%)
2825 correct from 6000 	Accuracy: 47.083%)
3306 correct from 7000 	Accuracy: 47.229%)
3759 correct from 8000 	Accuracy: 46.987%)
4238 correct from 9000 	Accuracy: 47.089%)
4702 correct from 10000 	Accuracy: 47.020%)
5146 correct from 11000 	Accuracy: 46.782%)
5600 correct from 12000 	Accuracy: 46.667%)
6063 correct from 13000 	Accuracy: 46.638%)
6526 correct from 14000 	Accuracy: 46.614%)
6994 correct from 15000 	Accuracy: 46.627%)
6994 correct from 15000 	Accuracy: 46.627%)
*** TEST FINISHED ***


**** TESTING WITH test ***
497 correct from 1000 	Accuracy: 49.700%)
977 correct from 2000 	Accuracy: 48.850%)
1451 correct from 3000 	Accuracy: 48.367%)
1928 correct from 4000 	Accuracy: 48.200%)
2403 correct from 5000 	Accuracy: 48.060%)
2886 correct from 6000 	Accuracy: 48.100%)
3363 correct from 7000 	Accuracy: 48.043%)
3846 correct from 8000 	Accuracy: 48.075%)
4311 correct from 9000 	Accuracy: 47.900%)
4802 correct from 10000 	Accuracy: 48.020%)
5268 correct from 11000 	Accuracy: 47.891%)
5743 correct from 12000 	Accuracy: 47.858%)
6216 correct from 13000 	Accuracy: 47.815%)
6669 correct from 14000 	Accuracy: 47.636%)
7152 correct from 15000 	Accuracy: 47.680%)
7152 correct from 15000 	Accuracy: 47.680%)
*** TEST FINISHED ***


**** TESTING WITH train ***
597 correct from 1000 	Accuracy: 59.700%)
1224 correct from 2000 	Accuracy: 61.200%)
1830 correct from 3000 	Accuracy: 61.000%)
1830 correct from 3000 	Accuracy: 61.000%)
*** TEST FINISHED ***

Best test accuracy 47.6800 


**** TESTING WITH test ***
481 correct from 1000 	Accuracy: 48.100%)
944 correct from 2000 	Accuracy: 47.200%)
1405 correct from 3000 	Accuracy: 46.833%)
1861 correct from 4000 	Accuracy: 46.525%)
2355 correct from 5000 	Accuracy: 47.100%)
2810 correct from 6000 	Accuracy: 46.833%)
3309 correct from 7000 	Accuracy: 47.271%)
3768 correct from 8000 	Accuracy: 47.100%)
4253 correct from 9000 	Accuracy: 47.256%)
4739 correct from 10000 	Accuracy: 47.390%)
5222 correct from 11000 	Accuracy: 47.473%)
5722 correct from 12000 	Accuracy: 47.683%)
6184 correct from 13000 	Accuracy: 47.569%)
6646 correct from 14000 	Accuracy: 47.471%)
7111 correct from 15000 	Accuracy: 47.407%)
7583 correct from 16000 	Accuracy: 47.394%)
8034 correct from 17000 	Accuracy: 47.259%)
8537 correct from 18000 	Accuracy: 47.428%)
9002 correct from 19000 	Accuracy: 47.379%)
9486 correct from 20000 	Accuracy: 47.430%)
9941 correct from 21000 	Accuracy: 47.338%)
10434 correct from 22000 	Accuracy: 47.427%)
10920 correct from 23000 	Accuracy: 47.478%)
11365 correct from 24000 	Accuracy: 47.354%)
11837 correct from 25000 	Accuracy: 47.348%)
12301 correct from 26000 	Accuracy: 47.312%)
12742 correct from 27000 	Accuracy: 47.193%)
13227 correct from 28000 	Accuracy: 47.239%)
13702 correct from 29000 	Accuracy: 47.248%)
14168 correct from 30000 	Accuracy: 47.227%)
14168 correct from 30000 	Accuracy: 47.227%)
*** TEST FINISHED ***

Namespace(active_random=0, batch_size=100, batch_size_test=10, dataset='mini_imagenet', dataset_root='datasets', dec_lr=15000, decay_interval=10000, exp_name='minimagenet_N5_S5', iterations=8000, log_interval=20, lr=0.001, metric_network='gnn_iclr_nl', momentum=0.5, no_cuda=False, save_interval=300000, seed=1, test_N_shots=1, test_N_way=5, test_interval=2000, test_samples=30000, train_N_shots=1, train_N_way=5, unlabeled_extra=0)
Using GPU : 0 from 4 devices
Namespace(active_random=0, batch_size=40, batch_size_test=10, dataset='mini_imagenet', dataset_root='datasets', dec_lr=15000, decay_interval=10000, exp_name='minimagenet_N5_S5', iterations=90000, log_interval=20, lr=0.001, metric_network='gnn_iclr_nl', momentum=0.5, no_cuda=False, save_interval=300000, seed=1, test_N_shots=5, test_N_way=5, test_interval=2000, test_samples=30000, train_N_shots=5, train_N_way=5, unlabeled_extra=0)
Using GPU : 0 from 4 devices
Batch size: 40
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv2): Conv2d(64, 96, kernel_size=(3, 3), stride=(1, 1), bias=False)
  (bn2): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv3): Conv2d(96, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_3): Dropout2d(p=0.4)
  (conv4): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn4): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_4): Dropout2d(p=0.5)
  (fc1): Linear(in_features=6400, out_features=128, bias=True)
  (bn_fc): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layer_w0): Wcompute(
      (conv2d_1): Conv2d(133, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l0): Gconv(
      (fc): Linear(in_features=266, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (layer_w1): Wcompute(
      (conv2d_1): Conv2d(181, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l1): Gconv(
      (fc): Linear(in_features=362, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2d(229, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, bias=True)
    )
  )
)
Train Iter: 0	Loss_d_metric: 1.613588
Train Iter: 20	Loss_d_metric: 1.716644

**** TESTING WITH val ***
98 correct from 500 	Accuracy: 19.600%)
*** TEST FINISHED ***


**** TESTING WITH test ***
99 correct from 500 	Accuracy: 19.800%)
*** TEST FINISHED ***


**** TESTING WITH train ***
22 correct from 100 	Accuracy: 22.000%)
*** TEST FINISHED ***

Best test accuracy 19.8000 

Train Iter: 40	Loss_d_metric: 1.637614
Train Iter: 60	Loss_d_metric: 1.639184
Train Iter: 80	Loss_d_metric: 1.628539
Train Iter: 100	Loss_d_metric: 1.624990
Train Iter: 120	Loss_d_metric: 1.619691
Train Iter: 140	Loss_d_metric: 1.633407
Train Iter: 160	Loss_d_metric: 1.627967
Train Iter: 180	Loss_d_metric: 1.621674
Train Iter: 200	Loss_d_metric: 1.625199
Train Iter: 220	Loss_d_metric: 1.624332
Train Iter: 240	Loss_d_metric: 1.624861
Train Iter: 260	Loss_d_metric: 1.618146
Train Iter: 280	Loss_d_metric: 1.619673
Train Iter: 300	Loss_d_metric: 1.615505
Train Iter: 320	Loss_d_metric: 1.611527
Train Iter: 340	Loss_d_metric: 1.616733
Train Iter: 360	Loss_d_metric: 1.618792
Train Iter: 380	Loss_d_metric: 1.624096
Train Iter: 400	Loss_d_metric: 1.622450
Train Iter: 420	Loss_d_metric: 1.633355
Train Iter: 440	Loss_d_metric: 1.614470
Train Iter: 460	Loss_d_metric: 1.625550
Train Iter: 480	Loss_d_metric: 1.622504
Train Iter: 500	Loss_d_metric: 1.611333
Train Iter: 520	Loss_d_metric: 1.614088
Train Iter: 540	Loss_d_metric: 1.612109
Train Iter: 560	Loss_d_metric: 1.617349
Train Iter: 580	Loss_d_metric: 1.612008
Train Iter: 600	Loss_d_metric: 1.608731
Train Iter: 620	Loss_d_metric: 1.612980
Train Iter: 640	Loss_d_metric: 1.605638
Train Iter: 660	Loss_d_metric: 1.612113
Train Iter: 680	Loss_d_metric: 1.604380
Train Iter: 700	Loss_d_metric: 1.596493
Train Iter: 720	Loss_d_metric: 1.605749
Train Iter: 740	Loss_d_metric: 1.615320
Train Iter: 760	Loss_d_metric: 1.607471
Train Iter: 780	Loss_d_metric: 1.600774
Train Iter: 800	Loss_d_metric: 1.596490
Train Iter: 820	Loss_d_metric: 1.598666
Train Iter: 840	Loss_d_metric: 1.590601
Train Iter: 860	Loss_d_metric: 1.590324
Train Iter: 880	Loss_d_metric: 1.584600
Train Iter: 900	Loss_d_metric: 1.585123
Train Iter: 920	Loss_d_metric: 1.578225
Train Iter: 940	Loss_d_metric: 1.578233
Train Iter: 960	Loss_d_metric: 1.571732
Train Iter: 980	Loss_d_metric: 1.554258
Train Iter: 1000	Loss_d_metric: 1.548810
Train Iter: 1020	Loss_d_metric: 1.548692
Train Iter: 1040	Loss_d_metric: 1.563224
Train Iter: 1060	Loss_d_metric: 1.523914
Train Iter: 1080	Loss_d_metric: 1.553864
Train Iter: 1100	Loss_d_metric: 1.493071
Train Iter: 1120	Loss_d_metric: 1.511414
Train Iter: 1140	Loss_d_metric: 1.522913
Train Iter: 1160	Loss_d_metric: 1.509343
Train Iter: 1180	Loss_d_metric: 1.479798
Train Iter: 1200	Loss_d_metric: 1.514634
Train Iter: 1220	Loss_d_metric: 1.475346
Train Iter: 1240	Loss_d_metric: 1.438474
Train Iter: 1260	Loss_d_metric: 1.488889
Train Iter: 1280	Loss_d_metric: 1.457748
Train Iter: 1300	Loss_d_metric: 1.430449
Train Iter: 1320	Loss_d_metric: 1.425000
Train Iter: 1340	Loss_d_metric: 1.449317
Train Iter: 1360	Loss_d_metric: 1.446530
Train Iter: 1380	Loss_d_metric: 1.475433
Train Iter: 1400	Loss_d_metric: 1.438016
Train Iter: 1420	Loss_d_metric: 1.438473
Train Iter: 1440	Loss_d_metric: 1.452835
Train Iter: 1460	Loss_d_metric: 1.407181
Train Iter: 1480	Loss_d_metric: 1.401501
Train Iter: 1500	Loss_d_metric: 1.389077
Train Iter: 1520	Loss_d_metric: 1.381925
Train Iter: 1540	Loss_d_metric: 1.427597
Train Iter: 1560	Loss_d_metric: 1.381202
Train Iter: 1580	Loss_d_metric: 1.382100
Train Iter: 1600	Loss_d_metric: 1.382355
Train Iter: 1620	Loss_d_metric: 1.364767
Train Iter: 1640	Loss_d_metric: 1.415647
Train Iter: 1660	Loss_d_metric: 1.355949
Train Iter: 1680	Loss_d_metric: 1.413069
Train Iter: 1700	Loss_d_metric: 1.389557
Train Iter: 1720	Loss_d_metric: 1.343982
Train Iter: 1740	Loss_d_metric: 1.396631
Train Iter: 1760	Loss_d_metric: 1.371311
Train Iter: 1780	Loss_d_metric: 1.349866
Train Iter: 1800	Loss_d_metric: 1.385047
Train Iter: 1820	Loss_d_metric: 1.391989
Train Iter: 1840	Loss_d_metric: 1.331906
Train Iter: 1860	Loss_d_metric: 1.349124
Train Iter: 1880	Loss_d_metric: 1.346668
Train Iter: 1900	Loss_d_metric: 1.315052
Train Iter: 1920	Loss_d_metric: 1.336774
Train Iter: 1940	Loss_d_metric: 1.351054
Train Iter: 1960	Loss_d_metric: 1.352917
Train Iter: 1980	Loss_d_metric: 1.325157

**** TESTING WITH val ***
409 correct from 1000 	Accuracy: 40.900%)
843 correct from 2000 	Accuracy: 42.150%)
1262 correct from 3000 	Accuracy: 42.067%)
1661 correct from 4000 	Accuracy: 41.525%)
2069 correct from 5000 	Accuracy: 41.380%)
2455 correct from 6000 	Accuracy: 40.917%)
2847 correct from 7000 	Accuracy: 40.671%)
3252 correct from 8000 	Accuracy: 40.650%)
3670 correct from 9000 	Accuracy: 40.778%)
4059 correct from 10000 	Accuracy: 40.590%)
4447 correct from 11000 	Accuracy: 40.427%)
4840 correct from 12000 	Accuracy: 40.333%)
5219 correct from 13000 	Accuracy: 40.146%)
5643 correct from 14000 	Accuracy: 40.307%)
6039 correct from 15000 	Accuracy: 40.260%)
6039 correct from 15000 	Accuracy: 40.260%)
*** TEST FINISHED ***


**** TESTING WITH test ***
429 correct from 1000 	Accuracy: 42.900%)
816 correct from 2000 	Accuracy: 40.800%)
1228 correct from 3000 	Accuracy: 40.933%)
1629 correct from 4000 	Accuracy: 40.725%)
2017 correct from 5000 	Accuracy: 40.340%)
2412 correct from 6000 	Accuracy: 40.200%)
2807 correct from 7000 	Accuracy: 40.100%)
3184 correct from 8000 	Accuracy: 39.800%)
3578 correct from 9000 	Accuracy: 39.756%)
3967 correct from 10000 	Accuracy: 39.670%)
4384 correct from 11000 	Accuracy: 39.855%)
4808 correct from 12000 	Accuracy: 40.067%)
5212 correct from 13000 	Accuracy: 40.092%)
5613 correct from 14000 	Accuracy: 40.093%)
6026 correct from 15000 	Accuracy: 40.173%)
6026 correct from 15000 	Accuracy: 40.173%)
*** TEST FINISHED ***


**** TESTING WITH train ***
502 correct from 1000 	Accuracy: 50.200%)
1000 correct from 2000 	Accuracy: 50.000%)
1496 correct from 3000 	Accuracy: 49.867%)
1496 correct from 3000 	Accuracy: 49.867%)
*** TEST FINISHED ***

Best test accuracy 40.1733 

Train Iter: 2000	Loss_d_metric: 1.318679
Train Iter: 2020	Loss_d_metric: 1.406275
Train Iter: 2040	Loss_d_metric: 1.421914
Train Iter: 2060	Loss_d_metric: 1.326324
